order_date,region,category,sales,profit,month-year
26-11-2022,East,Furniture,135.3,37.884,Nov-2022
26-11-2022,East,Technology,979.95,264.5865,Nov-2022
26-11-2022,East,Technology,220.752,-40.4712,Nov-2022
26-11-2022,Central,Office Supplies,33.568,-53.7088,Nov-2022
26-11-2022,Central,Furniture,126.3,40.416,Nov-2022
26-11-2022,Central,Technology,38.04,12.1728,Nov-2022
26-11-2022,Central,Furniture,828.6,240.294,Nov-2022
26-11-2022,Central,Furniture,27.46,9.8856,Nov-2022
26-11-2022,Central,Furniture,257.94,67.0644,Nov-2022
26-11-2022,Central,Technology,89.98,43.1904,Nov-2022
26-11-2022,Central,Technology,1879.96,545.1884,Nov-2022
26-11-2022,East,Office Supplies,58.73,14.6825,Nov-2022
26-11-2022,East,Office Supplies,93.344,32.6704,Nov-2022
26-11-2022,East,Office Supplies,52.272,9.801,Nov-2022
26-11-2022,East,Office Supplies,213.136,23.9778,Nov-2022
26-11-2022,South,Office Supplies,12.84,3.7236,Nov-2022
27-11-2022,West,Office Supplies,244.55,114.9385,Nov-2022
27-11-2022,West,Technology,166.16,59.8176,Nov-2022
27-11-2022,Central,Furniture,46.94,19.2454,Nov-2022
27-11-2022,Central,Technology,143.73,56.0547,Nov-2022
27-11-2022,East,Office Supplies,6.99,2.0271,Nov-2022
27-11-2022,East,Office Supplies,107.424,36.2556,Nov-2022
27-11-2022,West,Furniture,18.84,6.0288,Nov-2022
27-11-2022,West,Office Supplies,117.488,41.1208,Nov-2022
27-11-2022,South,Office Supplies,43.584,4.3584,Nov-2022
27-11-2022,South,Office Supplies,8.76,0.7665,Nov-2022
27-11-2022,West,Technology,57.568,5.7568,Nov-2022
27-11-2022,Central,Office Supplies,497.94,224.073,Nov-2022
27-11-2022,Central,Office Supplies,158.28,72.8088,Nov-2022
28-11-2022,East,Furniture,1007.232,75.5424,Nov-2022
28-11-2022,East,Furniture,516.488,-12.9122,Nov-2022
28-11-2022,East,Furniture,2065.32,-619.596,Nov-2022
28-11-2022,East,Office Supplies,15.552,5.4432,Nov-2022
28-11-2022,East,Office Supplies,25.344,7.92,Nov-2022
28-11-2022,East,Furniture,1049.2,272.792,Nov-2022
28-11-2022,East,Furniture,20.9,7.524,Nov-2022
28-11-2022,East,Office Supplies,1.64,0.738,Nov-2022
28-11-2022,West,Office Supplies,88.768,31.0688,Nov-2022
28-11-2022,East,Office Supplies,79.96,35.982,Nov-2022
28-11-2022,East,Technology,1979.89,494.9725,Nov-2022
28-11-2022,West,Office Supplies,62.65,29.4455,Nov-2022
29-11-2022,South,Furniture,390.368,48.796,Nov-2022
29-11-2022,South,Furniture,101.52,19.035,Nov-2022
30-11-2022,Central,Office Supplies,2.368,0.8288,Nov-2022
30-11-2022,East,Office Supplies,269.49,5.3898,Nov-2022
30-11-2022,East,Office Supplies,83.56,1.6712,Nov-2022
30-11-2022,East,Technology,546.06,163.818,Nov-2022
30-11-2022,West,Furniture,25.83,9.5571,Nov-2022
30-11-2022,East,Furniture,1242.9,262.39,Nov-2022
30-11-2022,East,Office Supplies,68.472,23.1093,Nov-2022
30-11-2022,East,Office Supplies,155.94,45.2226,Nov-2022
30-11-2022,South,Office Supplies,173.8,43.45,Nov-2022
30-11-2022,East,Office Supplies,663.936,82.992,Nov-2022
30-11-2022,Central,Technology,95.976,-10.7973,Nov-2022
30-11-2022,South,Furniture,1781.682,-653.2834,Nov-2022
30-11-2022,South,Technology,383.976,81.5949,Nov-2022
30-11-2022,South,Technology,71.976,8.997,Nov-2022
30-11-2022,East,Furniture,1079.316,-15.4188,Nov-2022
01-12-2022,West,Furniture,70.68,31.0992,Dec-2022
01-12-2022,West,Office Supplies,15.92,5.373,Dec-2022
01-12-2022,West,Office Supplies,541.24,5.4124,Dec-2022
01-12-2022,West,Furniture,629.64,107.0388,Dec-2022
01-12-2022,Central,Furniture,317.058,-18.1176,Dec-2022
01-12-2022,Central,Technology,219.8,24.7275,Dec-2022
01-12-2022,West,Office Supplies,10.128,3.6714,Dec-2022
01-12-2022,West,Office Supplies,45.36,21.7728,Dec-2022
01-12-2022,East,Furniture,398.972,-28.498,Dec-2022
01-12-2022,East,Office Supplies,8.001,-5.6007,Dec-2022
01-12-2022,East,Office Supplies,15.936,5.1792,Dec-2022
01-12-2022,East,Furniture,79.12,13.846,Dec-2022
01-12-2022,East,Office Supplies,37.392,2.337,Dec-2022
01-12-2022,Central,Office Supplies,15.92,7.4824,Dec-2022
01-12-2022,Central,Office Supplies,52.29,16.2099,Dec-2022
01-12-2022,Central,Office Supplies,83.92,5.8744,Dec-2022
01-12-2022,Central,Office Supplies,91.99,3.6796,Dec-2022
01-12-2022,Central,Technology,131.98,35.6346,Dec-2022
01-12-2022,Central,Office Supplies,10.368,3.6288,Dec-2022
01-12-2022,East,Furniture,897.15,251.202,Dec-2022
01-12-2022,East,Office Supplies,19.44,9.3312,Dec-2022
01-12-2022,East,Office Supplies,104.68,35.3295,Dec-2022
01-12-2022,East,Technology,62.958,9.4437,Dec-2022
01-12-2022,West,Office Supplies,31.152,3.5046,Dec-2022
01-12-2022,West,Office Supplies,6.783,-4.7481,Dec-2022
01-12-2022,West,Technology,105.584,9.2386,Dec-2022
01-12-2022,West,Technology,406.368,30.4776,Dec-2022
01-12-2022,West,Technology,470.376,52.9173,Dec-2022
01-12-2022,East,Furniture,7.712,1.7352,Dec-2022
01-12-2022,East,Office Supplies,17.52,6.132,Dec-2022
01-12-2022,East,Office Supplies,221.55,6.6465,Dec-2022
01-12-2022,East,Technology,20.37,6.9258,Dec-2022
01-12-2022,West,Furniture,141.96,41.1684,Dec-2022
01-12-2022,West,Office Supplies,41.86,18.837,Dec-2022
02-12-2022,West,Furniture,1159.056,43.4646,Dec-2022
02-12-2022,West,Office Supplies,179.9,44.975,Dec-2022
02-12-2022,West,Technology,39.992,-7.9984,Dec-2022
02-12-2022,Central,Office Supplies,12.16,2.128,Dec-2022
02-12-2022,South,Office Supplies,34.65,10.395,Dec-2022
02-12-2022,West,Office Supplies,79.47,22.2516,Dec-2022
02-12-2022,West,Office Supplies,10.08,5.04,Dec-2022
02-12-2022,West,Office Supplies,69.456,22.5732,Dec-2022
02-12-2022,West,Office Supplies,9.024,3.1584,Dec-2022
02-12-2022,West,Office Supplies,10.86,5.3214,Dec-2022
02-12-2022,West,Furniture,242.352,-363.528,Dec-2022
02-12-2022,West,Furniture,906.68,68.001,Dec-2022
02-12-2022,West,Furniture,508.704,0,Dec-2022
02-12-2022,West,Office Supplies,36.624,-24.416,Dec-2022
02-12-2022,West,Office Supplies,114.288,12.8574,Dec-2022
02-12-2022,West,Technology,49.616,4.9616,Dec-2022
02-12-2022,West,Technology,57.36,-14.34,Dec-2022
02-12-2022,West,Office Supplies,8.56,3.852,Dec-2022
02-12-2022,West,Office Supplies,109.92,53.8608,Dec-2022
02-12-2022,West,Office Supplies,559.62,151.0974,Dec-2022
02-12-2022,South,Furniture,701.96,168.4704,Dec-2022
02-12-2022,Central,Furniture,8.752,-3.7196,Dec-2022
02-12-2022,Central,Office Supplies,294.62,-766.012,Dec-2022
02-12-2022,West,Office Supplies,67.86,-45.24,Dec-2022
02-12-2022,East,Office Supplies,631.176,-462.8624,Dec-2022
02-12-2022,South,Office Supplies,45.66,-33.484,Dec-2022
02-12-2022,East,Office Supplies,19.728,1.7262,Dec-2022
02-12-2022,East,Technology,151.188,-25.198,Dec-2022
02-12-2022,Central,Technology,2479.96,743.988,Dec-2022
02-12-2022,South,Office Supplies,47.96,4.1965,Dec-2022
02-12-2022,South,Office Supplies,32.776,2.4582,Dec-2022
02-12-2022,East,Office Supplies,286.86,80.3208,Dec-2022
02-12-2022,East,Office Supplies,4.36,0.1744,Dec-2022
02-12-2022,East,Technology,979.95,284.1855,Dec-2022
03-12-2022,Central,Furniture,13.592,-14.2716,Dec-2022
03-12-2022,West,Furniture,16.192,4.6552,Dec-2022
03-12-2022,West,Furniture,16.72,3.344,Dec-2022
03-12-2022,West,Furniture,23.376,7.0128,Dec-2022
03-12-2022,West,Office Supplies,13.344,1.0008,Dec-2022
03-12-2022,West,Office Supplies,10.32,3.741,Dec-2022
03-12-2022,West,Office Supplies,47.32,5.915,Dec-2022
03-12-2022,West,Technology,76.752,10.5534,Dec-2022
03-12-2022,West,Technology,102.336,14.0712,Dec-2022
03-12-2022,Central,Office Supplies,10.368,3.6288,Dec-2022
03-12-2022,South,Technology,47.992,7.1988,Dec-2022
03-12-2022,West,Office Supplies,166.44,79.8912,Dec-2022
03-12-2022,West,Furniture,521.96,88.7332,Dec-2022
03-12-2022,East,Office Supplies,83.92,29.372,Dec-2022
03-12-2022,East,Office Supplies,14.624,5.1184,Dec-2022
03-12-2022,East,Office Supplies,3.15,1.512,Dec-2022
03-12-2022,East,Technology,136.99,36.9873,Dec-2022
03-12-2022,South,Office Supplies,45.216,4.5216,Dec-2022
03-12-2022,South,Office Supplies,28.782,-21.1068,Dec-2022
03-12-2022,South,Office Supplies,24.448,8.8624,Dec-2022
04-12-2022,Central,Office Supplies,8.8,2.552,Dec-2022
04-12-2022,Central,Technology,399.95,143.982,Dec-2022
04-12-2022,Central,Technology,142.8,29.988,Dec-2022
04-12-2022,South,Technology,649,-272.58,Dec-2022
04-12-2022,East,Furniture,239.96,-10.284,Dec-2022
04-12-2022,East,Furniture,54.768,6.846,Dec-2022
04-12-2022,East,Office Supplies,13.392,3.1806,Dec-2022
04-12-2022,East,Office Supplies,23.92,8.671,Dec-2022
04-12-2022,East,Technology,255.968,-28.7964,Dec-2022
04-12-2022,East,Furniture,182.22,45.555,Dec-2022
04-12-2022,East,Furniture,302.94,18.1764,Dec-2022
04-12-2022,East,Furniture,12.99,1.5588,Dec-2022
04-12-2022,East,Furniture,188.552,-2.6936,Dec-2022
04-12-2022,East,Furniture,11.352,2.6961,Dec-2022
04-12-2022,Central,Office Supplies,61.568,4.6176,Dec-2022
04-12-2022,West,Office Supplies,11.76,5.7624,Dec-2022
04-12-2022,East,Office Supplies,5.346,-4.455,Dec-2022
04-12-2022,East,Office Supplies,74.352,23.235,Dec-2022
05-12-2022,East,Technology,205.03,67.6599,Dec-2022
05-12-2022,East,Furniture,58.68,18.1908,Dec-2022
05-12-2022,East,Furniture,20.94,6.0726,Dec-2022
05-12-2022,East,Office Supplies,254.9,68.823,Dec-2022
05-12-2022,East,Office Supplies,11.07,5.2029,Dec-2022
05-12-2022,East,Office Supplies,21.6,9.936,Dec-2022
05-12-2022,East,Furniture,41.96,10.9096,Dec-2022
05-12-2022,East,Office Supplies,9.45,4.536,Dec-2022
05-12-2022,West,Office Supplies,92.94,41.823,Dec-2022
05-12-2022,Central,Office Supplies,61.44,16.5888,Dec-2022
05-12-2022,Central,Office Supplies,38.9,17.505,Dec-2022
05-12-2022,Central,Technology,99.39,40.7499,Dec-2022
05-12-2022,West,Office Supplies,14.976,5.4288,Dec-2022
05-12-2022,West,Office Supplies,24.816,8.3754,Dec-2022
05-12-2022,West,Furniture,199.9,39.98,Dec-2022
05-12-2022,West,Office Supplies,83.92,29.372,Dec-2022
05-12-2022,West,Office Supplies,172.752,60.4632,Dec-2022
05-12-2022,West,Office Supplies,9.296,3.0212,Dec-2022
05-12-2022,West,Technology,31.176,-7.0146,Dec-2022
06-12-2022,West,Office Supplies,10.68,2.8836,Dec-2022
07-12-2022,Central,Office Supplies,1889.99,-2929.4845,Dec-2022
07-12-2022,Central,Office Supplies,3.552,1.2432,Dec-2022
07-12-2022,Central,Office Supplies,15.552,5.4432,Dec-2022
07-12-2022,South,Office Supplies,320.64,89.7792,Dec-2022
07-12-2022,South,Technology,52,23.4,Dec-2022
07-12-2022,South,Furniture,82.38,25.5378,Dec-2022
07-12-2022,West,Technology,374.376,46.797,Dec-2022
07-12-2022,West,Office Supplies,50.04,25.02,Dec-2022
07-12-2022,East,Technology,127.984,25.5968,Dec-2022
08-12-2022,West,Office Supplies,90.48,33.93,Dec-2022
08-12-2022,West,Office Supplies,22.424,8.409,Dec-2022
08-12-2022,West,Office Supplies,87.92,40.4432,Dec-2022
08-12-2022,West,Office Supplies,42.76,11.1176,Dec-2022
08-12-2022,Central,Furniture,459.92,41.3928,Dec-2022
08-12-2022,Central,Office Supplies,1089.75,305.13,Dec-2022
08-12-2022,Central,Office Supplies,61.06,28.0876,Dec-2022
08-12-2022,Central,Office Supplies,27.52,12.6592,Dec-2022
08-12-2022,Central,Technology,178.11,32.0598,Dec-2022
08-12-2022,West,Furniture,1336.829,31.4548,Dec-2022
08-12-2022,West,Furniture,113.568,-18.4548,Dec-2022
08-12-2022,West,Furniture,1004.024,-112.9527,Dec-2022
08-12-2022,West,Office Supplies,28.35,13.608,Dec-2022
08-12-2022,West,Office Supplies,55.98,27.4302,Dec-2022
08-12-2022,West,Office Supplies,9.68,4.6464,Dec-2022
08-12-2022,West,Office Supplies,27.15,13.3035,Dec-2022
08-12-2022,West,Technology,179.95,37.7895,Dec-2022
08-12-2022,West,Technology,1199.976,434.9913,Dec-2022
08-12-2022,West,Office Supplies,69.48,20.844,Dec-2022
08-12-2022,East,Office Supplies,13.248,3.6432,Dec-2022
08-12-2022,East,Technology,83.988,-20.997,Dec-2022
08-12-2022,East,Furniture,109.48,33.9388,Dec-2022
08-12-2022,East,Office Supplies,19.44,9.3312,Dec-2022
08-12-2022,East,Office Supplies,31.92,8.2992,Dec-2022
08-12-2022,East,Office Supplies,272.94,0,Dec-2022
08-12-2022,West,Furniture,128.9,15.468,Dec-2022
08-12-2022,West,Office Supplies,60.12,28.8576,Dec-2022
08-12-2022,West,Office Supplies,29.79,8.6391,Dec-2022
08-12-2022,East,Office Supplies,592.74,160.0398,Dec-2022
08-12-2022,East,Furniture,215.544,-58.5048,Dec-2022
09-12-2022,West,Furniture,896.328,22.4082,Dec-2022
09-12-2022,West,Office Supplies,189,68.04,Dec-2022
09-12-2022,West,Office Supplies,11.16,2.79,Dec-2022
09-12-2022,Central,Office Supplies,54.9,26.901,Dec-2022
09-12-2022,Central,Office Supplies,143.856,48.5514,Dec-2022
09-12-2022,West,Technology,444.768,44.4768,Dec-2022
09-12-2022,Central,Office Supplies,15.984,4.995,Dec-2022
09-12-2022,Central,Office Supplies,34.7,12.492,Dec-2022
09-12-2022,Central,Office Supplies,33.72,15.5112,Dec-2022
09-12-2022,Central,Office Supplies,14.94,7.0218,Dec-2022
09-12-2022,Central,Technology,104.88,41.952,Dec-2022
09-12-2022,Central,Furniture,9.708,-5.8248,Dec-2022
09-12-2022,Central,Office Supplies,1.248,-1.9344,Dec-2022
09-12-2022,Central,Office Supplies,27.24,2.724,Dec-2022
09-12-2022,Central,Office Supplies,10.4,5.096,Dec-2022
09-12-2022,Central,Office Supplies,33.45,15.387,Dec-2022
09-12-2022,East,Office Supplies,11.088,-8.1312,Dec-2022
09-12-2022,Central,Furniture,872.94,226.9644,Dec-2022
09-12-2022,Central,Office Supplies,41.54,19.5238,Dec-2022
09-12-2022,Central,Office Supplies,12.96,6.2208,Dec-2022
09-12-2022,West,Office Supplies,13.005,-9.9705,Dec-2022
09-12-2022,West,Office Supplies,419.4,146.79,Dec-2022
09-12-2022,West,Furniture,148.257,15.6978,Dec-2022
09-12-2022,East,Office Supplies,57.576,21.591,Dec-2022
09-12-2022,East,Office Supplies,37.208,-7.4416,Dec-2022
09-12-2022,East,Office Supplies,2.624,0.4264,Dec-2022
09-12-2022,South,Office Supplies,214.9,62.321,Dec-2022
09-12-2022,South,Office Supplies,15.92,7.4824,Dec-2022
09-12-2022,South,Office Supplies,29.36,13.5056,Dec-2022
09-12-2022,South,Office Supplies,5.76,2.6496,Dec-2022
09-12-2022,South,Office Supplies,15.14,0.6056,Dec-2022
09-12-2022,South,Technology,146.45,48.3285,Dec-2022
09-12-2022,South,Technology,1399.98,629.991,Dec-2022
10-12-2022,West,Office Supplies,12.96,6.2208,Dec-2022
10-12-2022,West,Technology,95.84,34.742,Dec-2022
10-12-2022,Central,Office Supplies,34.5,15.525,Dec-2022
10-12-2022,East,Furniture,87.92,15.386,Dec-2022
10-12-2022,East,Office Supplies,3.273,-2.5093,Dec-2022
10-12-2022,South,Furniture,14.76,4.2804,Dec-2022
10-12-2022,West,Office Supplies,18.24,5.2896,Dec-2022
10-12-2022,West,Office Supplies,324.9,38.988,Dec-2022
10-12-2022,West,Technology,49.08,4.908,Dec-2022
10-12-2022,East,Furniture,310.88,23.316,Dec-2022
10-12-2022,East,Office Supplies,10.368,3.6288,Dec-2022
10-12-2022,West,Furniture,1669.6,116.872,Dec-2022
10-12-2022,South,Office Supplies,45.84,22.0032,Dec-2022
10-12-2022,South,Technology,599.97,257.9871,Dec-2022
10-12-2022,South,Technology,38.97,0.7794,Dec-2022
10-12-2022,East,Office Supplies,426.79,123.7691,Dec-2022
10-12-2022,East,Office Supplies,10.86,5.1042,Dec-2022
10-12-2022,East,Technology,14.2,3.3725,Dec-2022
10-12-2022,South,Furniture,19.104,5.7312,Dec-2022
10-12-2022,West,Office Supplies,19.936,7.2268,Dec-2022
10-12-2022,West,Office Supplies,65.568,22.9488,Dec-2022
11-12-2022,East,Office Supplies,14.952,5.0463,Dec-2022
11-12-2022,East,Office Supplies,17.94,8.073,Dec-2022
11-12-2022,East,Technology,116.98,29.245,Dec-2022
11-12-2022,East,Office Supplies,23.36,7.884,Dec-2022
11-12-2022,East,Technology,39.98,13.5932,Dec-2022
11-12-2022,East,Office Supplies,6.54,2.1582,Dec-2022
11-12-2022,East,Technology,128.85,3.8655,Dec-2022
11-12-2022,Central,Office Supplies,5.4,2.592,Dec-2022
11-12-2022,Central,Office Supplies,7.28,3.4944,Dec-2022
11-12-2022,Central,Technology,116.312,23.2624,Dec-2022
11-12-2022,East,Office Supplies,22.75,6.5975,Dec-2022
11-12-2022,East,Office Supplies,40.2,18.09,Dec-2022
11-12-2022,East,Office Supplies,735.98,331.191,Dec-2022
11-12-2022,East,Furniture,63.686,-9.098,Dec-2022
11-12-2022,Central,Furniture,520.464,-14.8704,Dec-2022
11-12-2022,Central,Furniture,77.72,-66.062,Dec-2022
11-12-2022,Central,Office Supplies,10.368,3.6288,Dec-2022
11-12-2022,Central,Office Supplies,1.392,-3.7584,Dec-2022
11-12-2022,South,Furniture,64.784,-12.147,Dec-2022
11-12-2022,South,Furniture,721.875,-420,Dec-2022
11-12-2022,South,Office Supplies,13.584,1.3584,Dec-2022
11-12-2022,South,Technology,73.568,-16.5528,Dec-2022
13-12-2022,West,Office Supplies,31.44,8.4888,Dec-2022
13-12-2022,West,Furniture,201.04,54.2808,Dec-2022
13-12-2022,West,Office Supplies,8.64,4.2336,Dec-2022
13-12-2022,West,Office Supplies,12.96,6.3504,Dec-2022
13-12-2022,West,Office Supplies,38.88,18.6624,Dec-2022
13-12-2022,East,Furniture,287.976,7.1994,Dec-2022
14-12-2022,Central,Furniture,266.352,-292.9872,Dec-2022
14-12-2022,Central,Furniture,56.328,-26.7558,Dec-2022
14-12-2022,Central,Office Supplies,95.232,24.9984,Dec-2022
14-12-2022,Central,Technology,39.264,-4.908,Dec-2022
14-12-2022,Central,Furniture,974.988,-97.4988,Dec-2022
14-12-2022,Central,Furniture,2.032,-1.3208,Dec-2022
14-12-2022,Central,Technology,227.976,28.497,Dec-2022
14-12-2022,Central,Technology,52.68,19.755,Dec-2022
14-12-2022,South,Technology,44.75,8.5025,Dec-2022
14-12-2022,South,Technology,159.8,70.312,Dec-2022
14-12-2022,East,Furniture,526.582,-52.6582,Dec-2022
14-12-2022,East,Office Supplies,17.28,8.1216,Dec-2022
14-12-2022,East,Office Supplies,73.85,2.2155,Dec-2022
14-12-2022,East,Office Supplies,25.71,6.6846,Dec-2022
14-12-2022,East,Technology,1199.98,467.9922,Dec-2022
14-12-2022,West,Furniture,26.25,11.025,Dec-2022
14-12-2022,West,Office Supplies,64.96,22.736,Dec-2022
14-12-2022,West,Office Supplies,43.7,20.539,Dec-2022
15-12-2022,West,Furniture,22.77,9.7911,Dec-2022
15-12-2022,Central,Office Supplies,10.192,1.0192,Dec-2022
15-12-2022,West,Office Supplies,54.32,16.296,Dec-2022
15-12-2022,West,Office Supplies,22.83,10.7301,Dec-2022
15-12-2022,West,Technology,196.776,14.7582,Dec-2022
16-12-2022,East,Office Supplies,33.376,10.43,Dec-2022
16-12-2022,Central,Office Supplies,10.8,5.184,Dec-2022
16-12-2022,West,Furniture,81.568,9.1764,Dec-2022
16-12-2022,West,Furniture,97.184,6.074,Dec-2022
16-12-2022,West,Furniture,18.96,7.584,Dec-2022
16-12-2022,West,Office Supplies,24.32,8.208,Dec-2022
16-12-2022,West,Office Supplies,29.95,8.6855,Dec-2022
16-12-2022,West,Office Supplies,5.984,2.244,Dec-2022
16-12-2022,West,Office Supplies,44.4,22.2,Dec-2022
16-12-2022,West,Technology,149.95,31.4895,Dec-2022
16-12-2022,West,Technology,189.95,45.588,Dec-2022
16-12-2022,West,Office Supplies,13.36,6.4128,Dec-2022
16-12-2022,West,Office Supplies,158.9,7.945,Dec-2022
17-12-2022,East,Furniture,124.36,27.3592,Dec-2022
17-12-2022,East,Office Supplies,24.816,8.3754,Dec-2022
17-12-2022,East,Office Supplies,166.72,41.68,Dec-2022
17-12-2022,West,Office Supplies,11.808,4.2804,Dec-2022
17-12-2022,Central,Office Supplies,28.16,13.2352,Dec-2022
17-12-2022,Central,Office Supplies,66.284,-178.9668,Dec-2022
17-12-2022,South,Furniture,504.9,80.784,Dec-2022
17-12-2022,West,Office Supplies,481.32,125.1432,Dec-2022
17-12-2022,West,Office Supplies,13.98,3.6348,Dec-2022
17-12-2022,South,Office Supplies,544.38,157.8702,Dec-2022
17-12-2022,West,Office Supplies,15.24,5.1435,Dec-2022
17-12-2022,West,Office Supplies,13.23,6.0858,Dec-2022
17-12-2022,Central,Office Supplies,32.56,8.4656,Dec-2022
18-12-2022,West,Office Supplies,6.63,1.7901,Dec-2022
18-12-2022,West,Office Supplies,32.4,15.552,Dec-2022
18-12-2022,West,Office Supplies,12.96,6.2208,Dec-2022
18-12-2022,East,Furniture,18.96,8.532,Dec-2022
18-12-2022,South,Office Supplies,12.672,1.4256,Dec-2022
18-12-2022,East,Furniture,1141.938,139.5702,Dec-2022
18-12-2022,East,Office Supplies,1704.56,511.368,Dec-2022
18-12-2022,East,Office Supplies,3.2,1.376,Dec-2022
18-12-2022,East,Office Supplies,38.82,17.469,Dec-2022
18-12-2022,West,Furniture,119.833,-12.6882,Dec-2022
18-12-2022,West,Office Supplies,46.672,16.3352,Dec-2022
18-12-2022,West,Technology,119.98,57.5904,Dec-2022
18-12-2022,Central,Furniture,99.95,22.9885,Dec-2022
18-12-2022,Central,Technology,29.34,10.8558,Dec-2022
18-12-2022,East,Office Supplies,130.112,13.0112,Dec-2022
18-12-2022,East,Office Supplies,7.236,-6.03,Dec-2022
18-12-2022,East,Office Supplies,4.824,1.7487,Dec-2022
18-12-2022,East,Office Supplies,91.36,29.692,Dec-2022
18-12-2022,West,Office Supplies,5.76,1.6704,Dec-2022
18-12-2022,East,Office Supplies,18.704,2.338,Dec-2022
19-12-2022,West,Furniture,102.018,-183.6324,Dec-2022
19-12-2022,West,Furniture,13.36,4.008,Dec-2022
